LoadType,Condition,Vrms,Irms,RealPower,PF,ApparentPower,SP_Ratio,CurrentPerWatt,PF_Drift,Current_Drift,Power_Drift,RollingMean_Power,RollingMean_PF,RollingMean_Current,RollingStd_Power,RollingStd_PF,RollingStd_Current,Target_Next_Power
1,0,230.4,0.425,93.84,0.958,97.92,1.0434782608695652,0.004528985507246376,-0.009000000000000008,-9.999999999998899e-05,-0.35999999999999943,95.47,0.9747999999999999,0.42510000000000003,1.3405222862750157,0.011691877522451285,0.00029154759474228945,96.32
1,0,232.0,0.4246,96.32,0.978,98.5072,1.0227076411960134,0.004408222591362127,0.020000000000000018,-0.00040000000000001146,2.4799999999999898,95.41799999999999,0.974,0.42508,1.2908214438875714,0.011202678251204135,0.0003271085446759509,97.39
1,0,230.9,0.425,97.39,0.992,98.1325,1.0076239860355272,0.00436389773077318,0.014000000000000012,0.00040000000000001146,1.0700000000000074,95.582,0.9756,0.42504,1.5076538064157776,0.013352902306240434,0.0003209361307176359,95.59
1,0,229.5,0.4254,95.59,0.979,97.6293,1.0213338215294487,0.004450256302960561,-0.013000000000000012,0.00040000000000001146,-1.7999999999999972,95.468,0.9747999999999999,0.42501999999999995,1.4742014787674018,0.012911235417263588,0.00028635642126554164,94.89
1,0,230.4,0.4256,94.89,0.968,98.05824,1.0333885551691433,0.004485193381810517,-0.01100000000000001,0.00019999999999997797,-0.7000000000000028,95.606,0.975,0.42512,1.3531555712481793,0.012767145334803763,0.0003898717737923972,96.69
1,0,231.9,0.4253,96.69,0.98,98.62707,1.020033819422898,0.004398593442962044,0.01200000000000001,-0.00029999999999996696,1.7999999999999972,96.176,0.9794,0.42518,0.9690098038719421,0.008532291603080545,0.00038987177379241856,96.27
1,0,230.5,0.4249,96.27,0.983,97.93945,1.0173413316713409,0.004413628336968942,0.0030000000000000027,-0.00040000000000001146,-0.4200000000000017,96.16600000000001,0.9804,0.42523999999999995,0.9674089104406371,0.008619744775803866,0.00028809720581785854,95.14
1,0,230.0,0.4248,95.14,0.974,97.70400000000001,1.0269497582509985,0.004464998948917385,-0.009000000000000008,-9.999999999998899e-05,-1.1299999999999955,95.71600000000001,0.9768000000000001,0.42519999999999997,0.7558968183555086,0.005890670590009318,0.0003391164991563317,96.71
1,0,230.8,0.4255,96.71,0.985,98.2054,1.0154627236066591,0.004399751835384138,0.01100000000000001,0.0006999999999999784,1.5699999999999932,95.94,0.978,0.42522000000000004,0.8670063436907236,0.006964194138592043,0.0003563705936241748,95.27
1,0,229.9,0.4248,95.27,0.976,97.66152000000001,1.0251025506455338,0.004458906266400756,-0.009000000000000008,-0.0006999999999999784,-1.4399999999999977,96.01599999999999,0.9795999999999999,0.42506000000000005,0.7622860355535516,0.004615192303685553,0.0003209361307176612,96.42
1,0,229.8,0.4248,96.42,0.988,97.61904000000001,1.0124355942750467,0.0044057249533291844,0.01200000000000001,0.0,1.1500000000000057,95.962,0.9812000000000001,0.42496,0.710401295043834,0.005974947698515657,0.00030495901363955015,96.58
1,0,231.0,0.4256,96.58,0.982,98.3136,1.0179498861047835,0.004406709463657072,-0.006000000000000005,0.0007999999999999674,0.1599999999999966,96.02399999999999,0.9810000000000001,0.4250999999999999,0.7560621667561135,0.005916079783099417,0.00041231056256179423,95.57
1,0,231.4,0.4249,95.57,0.972,98.32186,1.0287941822747726,0.004445955843884065,-0.010000000000000009,-0.0006999999999999784,-1.0100000000000051,96.10999999999999,0.9805999999999999,0.42512,0.6469544033391699,0.006542170893518274,0.00039623225512321704,96.06
1,0,230.5,0.4247,96.06,0.981,97.89335,1.0190854674161982,0.004421195086404331,0.009000000000000008,-0.00019999999999997797,0.4900000000000091,95.97999999999999,0.9798,0.42496,0.5550225220655075,0.0060991802727905975,0.00036469165057621914,95.58
1,0,230.6,0.4251,95.58,0.975,98.02806,1.0256126804770873,0.0044475831763967355,-0.006000000000000005,0.00039999999999995595,-0.480000000000004,96.042,0.9795999999999999,0.42501999999999995,0.46606866446903317,0.0062689712074628385,0.00035637059362413005,96.64
1,0,231.7,0.4247,96.64,0.982,98.40299,1.0182428600993378,0.00439466059602649,0.007000000000000006,-0.00039999999999995595,1.0600000000000023,96.086,0.9784,0.425,0.5181505572707068,0.004615192303685563,0.00037416573867740476,96.0
1,0,230.3,0.4251,96.0,0.981,97.90053,1.0197971875,0.004428125,-0.0010000000000000009,0.00039999999999995595,-0.6400000000000006,95.97,0.9782,0.42489999999999994,0.43874821936955605,0.004438468204234265,0.0001999999999999969,96.4
