LoadType,Condition,Vrms,Irms,RealPower,PF,ApparentPower,SP_Ratio,CurrentPerWatt,PF_Drift,Current_Drift,Power_Drift,RollingMean_Power,RollingMean_PF,RollingMean_Current,RollingStd_Power,RollingStd_PF,RollingStd_Current,ActualPower,PredictedPower,PredictionError,HealthScore,HealthStatus,Diagnosis,MaintenanceAlert
2,0,223.1,0.3678,52.31,0.637,82.05618,1.5686518830051615,0.007031160389982795,0.0050000000000000044,-0.0017999999999999683,0.14000000000000057,52.372,0.636,0.3695,0.4498555323644821,0.003937003936996719,0.0009924716620507259,52.3,51.99804,0.3019607543945284,96.35416023608705,Healthy,Current instability increasing,MAINTENANCE REQUIRED
2,0,225.6,0.3763,51.34,0.605,84.89328,1.653550447993767,0.007329567588624854,-0.08000000000000007,-0.056499999999999995,-14.799999999999997,64.186,0.6744,0.42397999999999997,7.241400417046414,0.039074288221284594,0.026772317792824577,61.78,60.89769,0.8823101806640636,43.94796680993663,Severe Risk,High power fluctuation detected | Possible power factor degradation | Current instability increasing | Maintenance recommended,MAINTENANCE REQUIRED
1,3,231.2,0.4368,88.22,0.873,100.98816,1.1447309000226706,0.004951258218091136,0.0040000000000000036,0.0009000000000000119,1.1799999999999926,89.97800000000001,0.9012,0.43326000000000003,2.3345170806828635,0.028411265371331217,0.002870191631233159,87.36,88.19948,0.8394781494140631,87.62134109357878,Healthy,Moderate load instability observed | Current instability increasing,MAINTENANCE REQUIRED
0,0,228.5,0.04,6.71,0.735,9.14,1.3621460506706409,0.005961251862891207,0.0020000000000000018,0.0,-0.020000000000000462,6.965999999999999,0.7575999999999999,0.03998,0.2753724750224762,0.027070278905099988,4.4721359549414893e-05,6.96,7.1008716,0.1408715629577637,98.2698047245165,Healthy,Normal stable operation,MAINTENANCE REQUIRED
1,3,229.8,0.4369,86.92,0.862,100.39962000000001,1.155080763920847,0.0050264611136677404,-0.013000000000000012,-0.0005999999999999894,-1.789999999999992,87.65,0.8694000000000001,0.43664000000000003,0.7806407624510617,0.005029910536013333,0.0006465291950104223,88.34,88.42587,0.08587280273437159,94.71523943675335,Healthy,Normal stable operation,MAINTENANCE REQUIRED
2,0,241.9,0.3805,59.73,0.649,92.04295,1.5409835928344218,0.006370333165913277,0.020000000000000018,0.00019999999999997797,2.769999999999996,58.396,0.639,0.38076,1.2338273785258023,0.009999999999996822,0.0009449867723820862,57.04,57.594666,0.5546655273437509,90.93578591488163,Healthy,Possible power factor degradation,MAINTENANCE REQUIRED
2,0,240.8,0.3896,59.53,0.635,93.81568,1.575939526289266,0.006544599361666387,-0.008000000000000007,-0.0025000000000000022,-0.9699999999999989,59.04600000000001,0.6344,0.39130000000000004,4.427491389037325,0.01708215443086512,0.00954175036353338,59.36,59.606277,0.24627746582031307,79.36775272111362,Mild Risk,High power fluctuation detected | Current instability increasing,MAINTENANCE REQUIRED
0,0,230.8,0.04,7.18,0.778,9.232000000000001,1.2857938718662956,0.005571030640668524,0.0010000000000000009,0.00010000000000000286,0.009999999999999787,7.054,0.7666,0.039939999999999996,0.17742604092974773,0.017096783323183793,5.4772255750046246e-05,6.93,7.080075,0.15007478713989286,98.76300283201978,Healthy,Normal stable operation,MAINTENANCE REQUIRED
1,0,231.3,0.4251,97.18,0.988,98.32563,1.0117887425396173,0.004374356863552171,-0.01200000000000001,0.0005000000000000004,-1.7399999999999949,97.352,0.9906,0.42496,1.0196666121825826,0.00712741187248147,0.0003049590136395726,96.63,95.78347,0.8465298461914017,92.12974473059656,Healthy,Normal stable operation,MAINTENANCE REQUIRED
0,3,232.8,0.0466,9.34,0.859,10.84848,1.161507494646681,0.0049892933618843685,0.014000000000000012,0.0004000000000000045,0.35999999999999943,8.91,0.845,0.04564,0.3872337795182616,0.010319883720276054,0.0013501851724855983,8.57,7.448546,1.121454067230225,93.89443129891234,Healthy,Normal stable operation,MAINTENANCE REQUIRED
